campaign_name,adset_name,date,spend,impressions,clicks,ctr,purchases,revenue,roas,creative_type,creative_message,audience_type,platform,country
MEN PREMIUM MODAL,Adset-3 LAL1,,409.72,311790,3435.0,0.011017030693736168,95,2329.52,5.685638972957141,Video,"Wire‑free ease, cloud‑soft cups — men inner vests that fits right.",Lookalike,Facebook,US
men premium modal,Adset-3 LAL1,,488.2,413302,5310.0,0.012847748135745775,222,5839.41,11.961102007374027,Image,Confidence starts inside — elevate with men athletic briefs.,Retargeting,Instagram,US
Men_Premium_Modal,Adset-3 LAL1,,192.02,78502,1259.0,0.01603780795393748,29,1005.15,5.234610978023122,Video,Stretch that snaps back — durable men trunks.,Lookalike,Facebook,US
Men  Premium  Modal,Adset-3 LAL1,,661.62,338080,4050.0,0.011979413156649315,75,1508.63,2.280206160636015,UGC,Seamless confidence for every day — new men athletic briefs.,Broad,Facebook,IN
men premium modal,Adset-3 LAL1,,205.86,76819,636.0,0.008279201759981255,17,659.29,3.202613426600602,UGC,3‑pack deal ends tonight — upgrade your men drawer with athletic briefs.,Broad,Instagram,IN
Men Premium Modal,Adset-3 LAL1,,1047.02,259108,2226.0,0.008591012241999475,42,1810.04,1.728753987507402,Image,Seamless confidence for every day — new men briefs.,Lookalike,Facebook,US
Men_Premium_Modal,Adset-3 LAL1,,267.03,92856,1559.0,0.016789437408460412,46,850.56,3.1852600831367264,Image,Invisible under tees — seamless men trunks.,Broad,Facebook,US
Men Premium Modal,Adset-3 LAL1,,269.9,44795,529.0,0.011809353722513674,20,795.4,2.947017413856984,Video,Summer‑ready essentials — sweat‑wicking men boxers.,Retargeting,Facebook,IN
Men  Premium  Modal,Adset-3 LAL1,,225.07,436309,6996.0,0.016034507653979176,289,12095.89,53.742791131647934,Image,Invisible under tees — seamless men boxers.,Broad,Facebook,US
Men Premium Modal,Adset-3 LAL1,,108.78,27259,336.0,0.01232620418944202,0,242.37,2.2280750137892995,Image,3‑pack deal ends tonight — upgrade your men drawer with boxers.,Broad,Instagram,IN
Men_Premium_Modal,Adset-3 LAL1,2025-01-03,562.32,57418,991.0,0.017259396008220417,33,1043.34,1.8554204011950488,Image,Hot & comfy: men inner vests now 20% off — feel the difference.,Broad,Facebook,US
Men Premium Modal,Adset-3 LAL1,2025-02-03,259.31,47662,511.0,0.010721329360916453,12,512.22,1.975319116115846,UGC,Invisible under tees — seamless men athletic briefs.,Lookalike,Instagram,UK
Men_Premium_Modal,Adset-3 LAL1,2025-03-03,784.17,356227,2213.0,0.006212330901363456,59,1119.65,1.427815397171532,Video,"Push comfort, not wires — everyday men inner vests.",Broad,Facebook,UK
men premium modal,Adset-3 LAL1,2025-04-03,418.17,52442,614.0,0.011708172838564509,19,805.98,1.927397948202884,Image,"Wire‑free ease, cloud‑soft cups — men athletic briefs that fits right.",Lookalike,Facebook,UK
Men Premium Modal,Adset-3 LAL1,2025-05-03,430.07,483834,5840.0,0.012070255500853598,172,7690.02,17.880856604738764,UGC,No ride‑up guarantee — best‑selling men athletic briefs back in stock.,Lookalike,Facebook,US
MEN PREMIUM MODAL,Adset-3 LAL1,2025-06-03,165.21,310919,1288.0,0.0041425580295832674,28,1100.31,6.66006900308698,Video,Breathable cotton that moves with you — limited offer on men athletic briefs.,Broad,Facebook,IN
Men Premium Modal,Adset-3 LAL1,2025-07-03,65.35,123434,1038.0,0.008409352366446845,27,744.36,11.390359602142311,UGC,"All‑day comfort, zero pinch — try our men boxers!",Broad,Instagram,IN
MEN PREMIUM MODAL,Adset-3 LAL1,2025-08-03,201.59,367284,4394.0,0.011963494189782294,0,3007.38,14.91829951882534,Image,Doctors recommend breathable modal — meet our men inner vests.,Retargeting,Facebook,US
men premium modal,Adset-3 LAL1,2025-09-03,420.15,111281,0.0,0.0,38,947.88,2.256051410210639,Video,"Push comfort, not wires — everyday men boxers.",Lookalike,Instagram,IN
Men Premium Modal,Adset-3 LAL1,2025-10-03,78.34,52070,0.0,0.0,12,440.94,5.628542251723258,Video,Hot & comfy: men boxers now 20% off — feel the difference.,Lookalike,Facebook,IN
MEN PREMIUM MODAL,Adset-3 LAL1,2025-11-03,466.32,404218,5067.0,0.012535315102246808,0,5408.47,11.598194372962773,Carousel,Cooling mesh panels for workouts — men trunks you’ll actually love.,Retargeting,Facebook,UK
Men  Premium  Modal,Adset-3 LAL1,2025-12-03,514.44,66260,872.0,0.01316027769393299,22,782.22,1.520527175180779,Image,Summer‑ready essentials — sweat‑wicking men athletic briefs.,Broad,Facebook,US
Men Premium Modal,Adset-3 LAL1,,422.24,482212,3983.0,0.00825985251300258,47,2110.06,4.997300113679424,Video,"Ultra‑soft waistband, no marks — premium men athletic briefs.",Broad,Facebook,US
men premium modal,Adset-3 LAL1,,1440.76,450070,4922.0,0.010936076610305063,124,5498.38,3.816305283322691,Image,Cooling mesh panels for workouts — men trunks you’ll actually love.,Broad,Facebook,UK
Men  Premium  Modal,Adset-3 LAL1,,1229.36,476906,6124.0,0.012841104955693575,129,2975.25,2.420161710158131,Image,Doctors recommend breathable cotton — meet our men inner vests.,Broad,Facebook,US
Men Premium Modal,Adset-3 LAL1,,306.63,33557,326.0,0.009714813600739041,9,278.0,0.9066301405602843,UGC,"All‑day comfort, zero pinch — try our men boxers!",Broad,Instagram,UK
Men Premium Modal,Adset-3 LAL1,,404.01,99837,588.0,0.005889600048078368,22,554.01,1.3712779386648846,Image,Hot & comfy: men trunks now 20% off — feel the difference.,Broad,Instagram,US
Men Premium Modal,Adset-3 LAL1,,215.94,296710,2589.0,0.008725691752890027,75,3022.67,13.99773085116236,Image,No ride‑up guarantee — best‑selling men boxers back in stock.,Broad,Facebook,UK
Me- Premium Modal,Adset-3 LAL1,,875.79,205972,2547.0,0.012365758452605208,71,1452.7,1.658730974320328,UGC,Stretch that snaps back — durable men inner vests.,Lookalike,Instagram,IN
Men Premium Modal,Adset-3 LAL1,,1242.12,494439,5550.0,0.011224842700515129,148,5270.12,4.242842881525135,Image,Doctors recommend breathable microfiber — meet our men athletic briefs.,Lookalike,Facebook,IN
Men  Premium  Modal,Adset-3 LAL1,,409.51,303323,2627.0,0.008660734596453286,79,2674.99,6.532172596517789,Image,Cooling mesh panels for workouts — men briefs you’ll actually love.,Broad,Instagram,UK
Men Premium Modal,Adset-3 LAL1,,373.92,328712,2479.0,0.007541556134245175,75,2053.17,5.490933889602054,Image,Doctors recommend breathable bamboo — meet our men athletic briefs.,Broad,Instagram,US
men premium modal,Adset-3 LAL1,,854.76,268869,3460.0,0.012868720454942742,64,2397.97,2.805430764191118,Image,"All‑day comfort, zero pinch — try our men trunks!",Broad,Facebook,US
MEN PREMIUM MOD-L,Adset-3 LAL1,,668.65,67126,383.0,0.005705687810982332,9,226.24,0.33835339863904884,Video,3‑pack deal ends tonight — upgrade your men drawer with boxers.,Broad,Instagram,UK
Men Premium Modal,Adset-3 LAL1,,205.42,150362,1940.0,0.012902196033572313,66,1677.15,8.164492259760491,Image,Stretch that snaps back — durable men briefs.,Broad,Facebook,UK
MEN PREMIUM MODAL,Adset-3 LAL1,,98.9,80450,902.0,0.011211932877563705,0,992.39,10.03427704752275,Video,Cooling mesh panels for workouts — men boxers you’ll actually love.,Retargeting,Instagram,UK
Men Premium Modal,Adset-3 LAL1,,126.25,119135,1586.0,0.013312628530658496,43,0.0,0.0,Video,Confidence starts inside — elevate with men boxers.,Lookalike,Instagram,US
Men_Premium_Modal,Adset-3 LAL1,,109.26,35855,500.0,0.013945056477478734,18,569.75,5.214625663554823,UGC,No ride‑up guarantee — best‑selling men athletic briefs back in stock.,Broad,Instagram,US
MEN PREMIUM MODAL,Adset-3 LAL1,,457.65,233093,3092.0,0.013265091615792838,137,5241.81,11.453752867912161,UGC,3‑pack deal ends tonight — upgrade your men drawer with trunks.,Retargeting,Instagram,UK
men premium modal,Adset-3 LAL1,,616.98,473988,6169.0,0.013015097428626885,137,3324.79,5.38881325164511,Video,Breathable cotton that moves with you — limited offer on men briefs.,Lookalike,Instagram,UK
Men Premium Modal,Adset-3 LAL1,,33.97,101432,769.0,0.007581433867024213,0,705.57,20.77038563438328,Image,"Ultra‑soft waistband, no marks — premium men athletic briefs.",Retargeting,Instagram,IN
Men Premium Modal,Adset-4 Retarget,2025-01-01,0.0,163924,1432.0,0.008735755594055782,26,851.35,0.0,UGC,Doctors recommend breathable organic cotton — meet our men trunks.,Broad,Facebook,US
Men Premium Modal,Adset-4 Retarget,2025-02-01,314.89,312401,4434.0,0.014193296436311023,168,5967.14,18.94991901934009,Video,"All‑day comfort, zero pinch — try our men inner vests!",Retargeting,Facebook,US
Men Premium Modal,Adset-4 Retarget,2025-03-01,703.04,26222,290.0,0.01105941575776066,6,129.0,0.18348884842967683,Carousel,Hot & comfy: men trunks now 20% off — feel the difference.,Broad,Facebook,IN
MEN PREMIUM MODAL,Adset-4 Retarget,2025-04-01,469.57,331952,3178.0,0.009573673302164168,91,3631.45,7.73356475072939,Video,Doctors recommend breathable bamboo — meet our men trunks.,Broad,Instagram,IN
Men Premium Modal,Adset-4 Retarget,2025-05-01,540.19,245394,2705.0,0.011023089399088812,91,1885.44,3.490327477369074,Video,"Ultra‑soft waistband, no marks — premium men athletic briefs.",Lookalike,Facebook,US
Men Premium Modal,Adset-4 Retarget,2025-06-01,273.08,316373,3644.0,0.011518049896799032,122,3883.01,14.219313021825108,Video,No ride‑up guarantee — best‑selling men inner vests back in stock.,Broad,Facebook,US
men premium modal,Adset-4 Retarget,2025-07-01,165.18,353577,3408.0,0.009638635997250953,96,2174.84,13.166485046615813,UGC,Cooling mesh panels for workouts — men athletic briefs you’ll actually love.,Broad,Instagram,IN
Men Premium Modal,Adset-4 Retarget,2025-08-01,253.88,92132,621.0,0.006740329093040421,15,0.0,0.0,Video,Doctors recommend breathable organic cotton — meet our men trunks.,Broad,Facebook,IN
Men Premium Modal,Adset-4 Retarget,2025-09-01,417.0,137469,1737.0,0.012635576020775594,47,1491.36,3.5764028776978414,Image,Breathable modal that moves with you — limited offer on men boxers.,Broad,Facebook,IN
Men Premium Modal,Adset-4 Retarget,2025-10-01,521.61,130101,1518.0,0.011667858048746742,28,696.98,1.3362090450719886,Carousel,Confidence starts inside — elevate with men briefs.,Broad,Facebook,US
Men Premium Modal,Adset-4 Retarget,2025-11-01,238.61,183081,2941.0,0.01606392798815825,78,2801.37,11.740371317212187,Image,Confidence starts inside — elevate with men inner vests.,Lookalike,Instagram,US
Men Premium Modal,Adset-4 Retarget,2025-12-01,99.46,45309,645.0,0.014235582334635503,24,747.24,7.512970038206315,Image,Invisible under tees — seamless men briefs.,Retargeting,Facebook,UK
Men_Premium_Modal,Adset-4 Retarget,,218.83,278888,2702.0,0.009688477094747712,99,1992.45,9.105013023808436,Video,"Wire‑free ease, cloud‑soft cups — men athletic briefs that fits right.",Retargeting,Instagram,UK
Men Premium Modal,Adset-4 Retarget,,466.4,305378,0.0,0.0,99,2712.84,5.81655231560892,UGC,Summer‑ready essentials — sweat‑wicking men boxers.,Retargeting,Instagram,IN
Men Premium Modal,Adset-4 Retarget,,61.11,422588,2213.0,0.005236779085066306,0,2468.41,40.39289805269186,Video,Summer‑ready essentials — sweat‑wicking men inner vests.,Broad,Instagram,IN
Men Premium Modal,Adset-4 Retarget,,342.47,193054,1423.0,0.0073709946439856205,23,806.73,2.3556223902823605,Carousel,3‑pack deal ends tonight — upgrade your men drawer with inner vests.,Lookalike,Facebook,US
Men Premium Modal,Adset-4 Retarget,,282.43,327449,4034.0,0.012319475704613543,154,3350.28,11.86233757037142,Image,No ride‑up guarantee — best‑selling men briefs back in stock.,Retargeting,Facebook,UK
Men Premium Modal,Adset-4 Retarget,,74.8,145990,1071.0,0.007336118912254264,41,881.34,11.782620320855616,Carousel,Cooling mesh panels for workouts — men trunks you’ll actually love.,Retargeting,Instagram,UK
MEN PREMIUM MODAL,Adset-4 Retarget,,606.05,510623,3678.0,0.007202965788850091,103,2742.46,4.525138189918324,Image,3‑pack deal ends tonight — upgrade your men drawer with briefs.,Broad,Instagram,IN
Men Premium Modal,Adset-4 Retarget,,124.54,27663,245.0,0.008856595452409355,5,168.29,1.351292757347037,UGC,Seamless confidence for every day — new men trunks.,Lookalike,Instagram,US
Men Premium Modal,Adset-4 Retarget,,959.62,424648,2868.0,0.006753829053710367,0,2491.75,2.5966007377920426,Video,Cooling mesh panels for workouts — men trunks you’ll actually love.,Broad,Instagram,IN
Men Premium Modal,Adset-4 Retarget,,53.22,156653,1599.0,0.01020727340044557,36,1315.42,24.71664787673807,UGC,"Push comfort, not wires — everyday men briefs.",Lookalike,Instagram,IN
Men Premium Modal,Adset-4 Retarget,,421.15,185137,2292.0,0.012380021281537456,66,0.0,0.0,Video,Cooling mesh panels for workouts — men boxers you’ll actually love.,Broad,Instagram,US
Men remium Modal,Adset-4 Retarget,,506.68,367130,3100.0,0.008443875466456023,69,1321.27,2.6077011131286016,UGC,"Wire‑free ease, cloud‑soft cups — men boxers that fits right.",Broad,Facebook,US
Men Premium Modal,Adset-4 Retarget,,804.2,140882,1642.0,0.01165514402123763,33,1271.68,1.581298184531211,Image,"Push comfort, not wires — everyday men athletic briefs.",Lookalike,Instagram,IN
Men Premium Modal,Adset-4 Retarget,,975.97,160360,1357.0,0.008462210027438265,36,1167.99,1.1967478508560714,UGC,"Wire‑free ease, cloud‑soft cups — men boxers that fits right.",Broad,Instagram,IN
Men Premium Modal,Adset-4 Retarget,,637.42,214541,2655.0,0.012375256943894174,59,1159.61,1.819224373254683,Video,No ride‑up guarantee — best‑selling men boxers back in stock.,Broad,Facebook,US
Men_Premium_Modal,Adset-4 Retarget,,540.63,317057,4057.0,0.012795806432281892,108,4425.83,8.186430645728132,Image,Doctors recommend breathable organic cotton — meet our men inner vests.,Broad,Instagram,US
MEN PREMIUM MODAL,Adset-4 Retarget,,173.76,299328,3622.0,0.01210043831515929,70,1665.49,9.585002302025783,Carousel,Breathable modal that moves with you — limited offer on men boxers.,Broad,Facebook,IN
Men Premium Modal,Adset-4 Retarget,,614.81,147298,1371.0,0.009307662018493123,45,1382.48,2.2486296579431047,Image,Seamless confidence for every day — new men trunks.,Broad,Instagram,US
Men Premium Modal,Adset-4 Retarget,,381.72,300375,3187.0,0.010610070744902205,63,1530.85,4.010400293408781,Image,Seamless confidence for every day — new men boxers.,Lookalike,Facebook,US
Men_Premium_Modal,Adset-4 Retarget,2025-01-02,1210.38,475839,4473.0,0.009400238315900967,124,3431.22,2.83482873147276,Video,No ride‑up guarantee — best‑selling men briefs back in stock.,Broad,Instagram,US
Men Premium Modal,Adset-4 Retarget,2025-02-02,401.92,266651,4042.0,0.015158390555445132,126,3152.84,7.844446656050955,UGC,"All‑day comfort, zero pinch — try our men briefs!",Lookalike,Instagram,US
Men_Premium_Modal,Adset-4 Retarget,2025-03-02,845.97,492472,4270.0,0.00867054370603811,131,4592.31,5.428454909748573,Image,Confidence starts inside — elevate with men trunks.,Broad,Instagram,US
Men Premium Modal,Adset-4 Retarget,2025-04-02,0.0,429495,3453.0,0.008039674501449377,58,2025.73,0.0,Image,Summer‑ready essentials — sweat‑wicking men boxers.,Lookalike,Instagram,IN
Men Premium Modal,Adset-4 Retarget,2025-05-02,470.97,176034,1446.0,0.00821432223320495,0,1531.05,3.250844002802726,Video,Cooling mesh panels for workouts — men briefs you’ll actually love.,Broad,Facebook,IN
Me  Premium Modal,Adset-4 Retarget,2025-06-02,425.5,510453,5375.0,0.010529862690590515,119,2620.72,6.15915393654524,Image,"Wire‑free ease, cloud‑soft cups — men boxers that fits right.",Broad,Instagram,UK
Men Premium Mod-l,Adset-4 Retarget,2025-07-02,486.73,122852,1236.0,0.0100608862696578,32,1321.41,2.714872722043022,Video,"Wire‑free ease, cloud‑soft cups — men trunks that fits right.",Broad,Facebook,US
MEN PREMIUM MODAL,Adset-4 Retarget,2025-08-02,68.4,506548,5399.0,0.010658417366172604,154,5375.37,78.58728070175438,UGC,"All‑day comfort, zero pinch — try our men inner vests!",Broad,Instagram,US
Men  Premium  Modal,Adset-4 Retarget,2025-09-02,125.03,300722,4275.0,0.014215787338472077,94,2818.68,22.544029432936092,Image,"Push comfort, not wires — everyday men athletic briefs.",Broad,Instagram,US
Men Premium Modal,Adset-4 Retarget,2025-10-02,413.04,483766,4278.0,0.008843118367144446,0,4340.75,10.509272709664923,Video,Invisible under tees — seamless men boxers.,Broad,Facebook,US
Men Premium Modal,Adset-4 Retarget,2025-11-02,741.77,128481,1242.0,0.009666798981950638,27,0.0,0.0,Image,3‑pack deal ends tonight — upgrade your men drawer with boxers.,Broad,Instagram,UK
MEN PREMIUM MODAL,Adset-4 Retarget,2025-12-02,682.2,72220,624.0,0.00864026585433398,19,635.68,0.9318088537085897,UGC,"Wire‑free ease, cloud‑soft cups — men briefs that fits right.",Broad,Facebook,IN
Men Premium Modal,Adset-4 Retarget,,141.49,105541,1147.0,0.010867814403880956,31,1376.48,9.728461375362215,UGC,Breathable microfiber that moves with you — limited offer on men briefs.,Broad,Facebook,US
men premium modal,Adset-4 Retarget,,217.0,89640,0.0,0.0,37,1517.33,6.992304147465437,Video,"Wire‑free ease, cloud‑soft cups — men briefs that fits right.",Retargeting,Facebook,US
Men Premium Modal,Adset-4 Retarget,,365.35,238835,3184.0,0.013331379404191178,118,4509.53,12.343040919666072,Carousel,Doctors recommend breathable bamboo — meet our men trunks.,Broad,Facebook,US
men premium modal,Adset-4 Retarget,,372.49,336062,3894.0,0.011587147609667264,112,4754.99,12.765416521248891,Image,Hot & comfy: men briefs now 20% off — feel the difference.,Broad,Instagram,US
MEN PREMIUM -ODAL,Adset-4 Retarget,,69.39,381178,5003.0,0.013125101658542727,145,6198.46,89.3278570399193,Carousel,Invisible under tees — seamless men inner vests.,Lookalike,Facebook,UK
Men Premium Modal,Adset-4 Retarget,,59.94,437388,5529.0,0.012640950369008752,154,4612.44,76.95095095095095,Image,"All‑day comfort, zero pinch — try our men trunks!",Lookalike,Instagram,IN
MEN PREMIUM MODAL,Adset-4 Retarget,,362.15,471228,3518.0,0.007465600516098364,113,4713.29,13.014745271296425,Image,Hot & comfy: men briefs now 20% off — feel the difference.,Retargeting,Facebook,US
Men  Premium  Modal,Adset-4 Retarget,,310.9,175077,1671.0,0.009544371904933258,39,1616.22,5.198520424573818,Image,Cooling mesh panels for workouts — men athletic briefs you’ll actually love.,Broad,Facebook,UK
MEN PREMIUM MODAL,Adset-4 Retarget,,147.3,516720,5924.0,0.011464623006657378,179,5711.38,38.77379497623897,UGC,Confidence starts inside — elevate with men boxers.,Broad,Instagram,US
MEN PREMIUM MODAL,Adset-4 Retarget,,163.93,483810,3643.0,0.007529815423410017,112,2797.69,17.066369791984382,Video,Breathable cotton that moves with you — limited offer on men inner vests.,Broad,Facebook,US
Men Premium Modal,Adset-4 Retarget,,747.05,464981,4817.0,0.010359563078921503,106,3328.23,4.455163643665083,UGC,Invisible under tees — seamless men trunks.,Lookalike,Instagram,IN
Men Premium Modal,Adset-4 Retarget,,761.7,288183,3499.0,0.012141590586537026,105,4114.4,5.401601680451621,Carousel,3‑pack deal ends tonight — upgrade your men drawer with trunks.,Broad,Instagram,US
Men  Premium  Modal,Adset-4 Retarget,,339.82,124328,982.0,0.00789846213242391,0,1259.76,3.7071390736272143,Video,Hot & comfy: men trunks now 20% off — feel the difference.,Retargeting,Instagram,IN
Men Premium Modal,Adset-4 Retarget,,176.43,265159,1963.0,0.007403105306627344,45,1137.21,6.445672504676075,Video,"Ultra‑soft waistband, no marks — premium men athletic briefs.",Broad,Instagram,US
Men_Premium_Modal,Adset-4 Retarget,,243.69,362490,2490.0,0.006869155011172722,62,1776.43,7.289712339447659,Video,3‑pack deal ends tonight — upgrade your men drawer with inner vests.,Broad,Instagram,US
Men Premium Modal,Adset-4 Retarget,,320.34,517755,8280.0,0.01599211982501376,129,5119.5,15.98145720172317,Image,Hot & comfy: men athletic briefs now 20% off — feel the difference.,Lookalike,Instagram,US
MEN PREMIUM MODAL,Adset-4 Retarget,2025-01-03,733.08,476172,2875.0,0.006037734264089447,88,1751.41,2.389111693130354,Video,Summer‑ready essentials — sweat‑wicking men inner vests.,Broad,Facebook,US
Men Premium Modal,Adset-4 Retarget,2025-02-03,566.38,148098,779.0,0.005260030520331132,21,937.74,1.6556728698047247,Video,Breathable bamboo that moves with you — limited offer on men athletic briefs.,Broad,Instagram,UK
Men_Premium_Modal,Adset-4 Retarget,2025-03-03,130.53,56531,483.0,0.00854398471635032,10,427.63,3.276105109936413,Video,"All‑day comfort, zero pinch — try our men inner vests!",Broad,Facebook,US
Men Premium Modal,Adset-4 Retarget,2025-04-03,245.74,33786,203.0,0.006008405848576333,6,165.68,0.6742085130625864,Video,Invisible under tees — seamless men boxers.,Broad,Instagram,UK
Men Premiu- Modal,Adset-4 Retarget,2025-05-03,499.5,222084,0.0,0.0,46,2013.94,4.031911911911912,UGC,Hot & comfy: men trunks now 20% off — feel the difference.,Broad,Instagram,US
Men_Premium_Modal,Adset-4 Retarget,2025-06-03,171.02,226971,2618.0,0.01153451321975054,18,433.32,2.533738744006549,Carousel,Summer‑ready essentials — sweat‑wicking men trunks.,Retargeting,Facebook,IN
men premium modal,Adset-4 Retarget,2025-07-03,1214.5,451706,7211.0,0.01596392343692579,201,4485.76,3.6935034993824623,Image,Breathable cotton that moves with you — limited offer on men athletic briefs.,Lookalike,Facebook,IN
Men Premium Modal,Adset-4 Retarget,2025-08-03,561.19,263888,2040.0,0.007730552355544777,48,2138.61,3.810848375772911,Image,"All‑day comfort, zero pinch — try our men briefs!",Broad,Instagram,UK
men premium modal,Adset-4 Retarget,2025-09-03,462.93,467252,5618.0,0.012023490536156079,138,4436.89,9.584364806774243,Image,"Wire‑free ease, cloud‑soft cups — men athletic briefs that fits right.",Broad,Instagram,IN
Men_Premium_Modal,Adset-4 Retarget,2025-10-03,1186.03,347001,4961.0,0.014296788770061181,141,3608.57,3.042562161159499,Image,Summer‑ready essentials — sweat‑wicking men boxers.,Broad,Facebook,US
Men Premium -odal,Adset-4 Retarget,2025-11-03,542.42,118261,775.0,0.00655330159562324,26,861.25,1.5877917480918846,Image,Breathable microfiber that moves with you — limited offer on men trunks.,Broad,Instagram,UK
Men Premium Modal,Adset-4 Retarget,2025-12-03,203.04,155720,1541.0,0.009895967120472643,26,737.78,3.633668242710796,UGC,"All‑day comfort, zero pinch — try our men inner vests!",Broad,Instagram,IN
Men_Premium_Modal,Adset-4 Retarget,,495.85,510815,5116.0,0.010015367598837152,201,8062.5,16.259957648482402,Carousel,"All‑day comfort, zero pinch — try our men briefs!",Broad,Facebook,IN
MEN PREMIUM MODAL,Adset-4 Retarget,,583.99,29848,463.0,0.015511927097292951,12,0.0,0.0,Video,Invisible under tees — seamless men boxers.,Lookalike,Facebook,US
Men Premium Modal,Adset-4 Retarget,,773.08,76302,1143.0,0.014979948100967208,46,1302.66,1.6850261292492368,Image,Confidence starts inside — elevate with men athletic briefs.,Retargeting,Facebook,US
Men Premium Modal,Adset-4 Retarget,,561.09,190700,2332.0,0.012228631358154168,65,2376.74,4.235933629186048,Video,Stretch that snaps back — durable men trunks.,Lookalike,Instagram,UK
MEN PREM-UM MODAL,Adset-4 Retarget,,470.42,478089,7016.0,0.014675091876198783,220,9225.27,19.610709578674378,Video,Stretch that snaps back — durable men trunks.,Lookalike,Instagram,UK
Men  Premium  Modal,Adset-4 Retarget,,304.16,321486,3069.0,0.009546294395401354,96,2790.28,9.173724355602314,Video,"All‑day comfort, zero pinch — try our men trunks!",Lookalike,Instagram,US
Men Premium Modal,Adset-4 Retarget,,367.29,376607,5347.0,0.014197824257116836,197,7548.63,20.55223392959242,Carousel,Seamless confidence for every day — new men boxers.,Broad,Facebook,US
Men Premium Modal,Adset-4 Retarget,,0.0,455379,4700.0,0.010321073215936616,144,4390.12,0.0,Image,"Push comfort, not wires — everyday men athletic briefs.",Retargeting,Instagram,US
Men Premium Modal,Adset-4 Retarget,,626.42,304368,2995.0,0.009840062030174,92,2090.48,3.337185913604291,Video,"Ultra‑soft waistband, no marks — premium men inner vests.",Lookalike,Instagram,IN
Men_Premium_Modal,Adset-4 Retarget,,103.52,254696,2863.0,0.011240851839055188,104,3524.99,34.051294435857805,Carousel,Cooling mesh panels for workouts — men briefs you’ll actually love.,Retargeting,Facebook,UK
Men_Premium_Modal,Adset-4 Retarget,,157.16,72709,631.0,0.008678430455651982,18,639.68,4.07024688215831,Video,"Push comfort, not wires — everyday men inner vests.",Retargeting,Instagram,IN
Men Premium Modal,Adset-4 Retarget,,806.25,86004,350.0,0.004069578159155388,7,152.88,0.1896186046511628,Video,Doctors recommend breathable bamboo — meet our men trunks.,Broad,Instagram,UK
Men Premium Modal,Adset-4 Retarget,,159.06,430887,5499.0,0.012762046661885832,90,2220.66,13.961146737080346,Image,Seamless confidence for every day — new men athletic briefs.,Retargeting,Facebook,US
Men Premium Modal,Adset-4 Retarget,,246.57,272333,2286.0,0.008394135121340417,52,1447.43,5.870259966743724,Image,Summer‑ready essentials — sweat‑wicking men inner vests.,Broad,Instagram,US
men premium modal,Adset-4 Retarget,,202.41,120612,1535.0,0.012726760189699201,32,717.01,3.542364507682427,Image,Invisible under tees — seamless men boxers.,Broad,Facebook,US
men premium modal,Adset-4 Retarget,,69.67,149656,2101.0,0.014038862457903459,63,2392.16,34.33558202956796,UGC,"Push comfort, not wires — everyday men inner vests.",Broad,Facebook,IN
Men Premium Modal,Adset-4 Retarget,,294.08,349665,1589.0,0.004544349591752105,33,883.46,3.0041485310119698,Video,Doctors recommend breathable bamboo — meet our men inner vests.,Broad,Instagram,US
Men Premium Modal,Adset-4 Retarget,,510.36,312204,1980.0,0.006342007149171695,47,2100.94,4.116584371815973,Video,"Wire‑free ease, cloud‑soft cups — men briefs that fits right.",Broad,Facebook,US
Men Premium Modal,Adset-4 Retarget,,427.85,199334,1290.0,0.006471550262373705,37,858.86,2.0073857660394996,Video,"All‑day comfort, zero pinch — try our men trunks!",Broad,Facebook,IN
MEN PREMIUM MODAL,Adset-5 LAL2,2025-01-01,711.65,77648,841.0,0.010830929322068823,20,658.04,0.9246680250122954,Image,"Wire‑free ease, cloud‑soft cups — men inner vests that fits right.",Broad,Facebook,UK
Men Premium Modal,Adset-5 LAL2,2025-02-01,535.84,153036,1302.0,0.008507802085783738,0,1294.66,2.4161316810988356,Video,Summer‑ready essentials — sweat‑wicking men boxers.,Broad,Facebook,US
Men  Premium  Modal,Adset-5 LAL2,2025-03-01,358.48,133341,2169.0,0.01626656467253133,58,1764.23,4.921418210220932,Image,"Wire‑free ease, cloud‑soft cups — men trunks that fits right.",Broad,Facebook,UK
Men Premium Modal,Adset-5 LAL2,2025-04-01,220.11,373735,3975.0,0.010635878363011225,78,1974.51,8.970560174458225,Image,Confidence starts inside — elevate with men inner vests.,Broad,Instagram,US
Men  Premium  Modal,Adset-5 LAL2,2025-05-01,257.75,189125,2410.0,0.012742894910773298,57,2534.71,9.833986420950534,Image,Breathable modal that moves with you — limited offer on men athletic briefs.,Broad,Facebook,US
MEN PREMIUM MODAL,Adset-5 LAL2,2025-06-01,852.71,358144,5314.0,0.014837607219442458,173,5702.57,6.687584290086899,Image,Cooling mesh panels for workouts — men briefs you’ll actually love.,Broad,Instagram,US
Men Premium Modal,Adset-5 LAL2,2025-07-01,366.87,120277,1537.0,0.012778835521338244,45,1849.67,5.041758661106114,Carousel,Summer‑ready essentials — sweat‑wicking men inner vests.,Retargeting,Facebook,US
Men Premium Modal,Adset-5 LAL2,2025-08-01,269.5,337744,4387.0,0.012989127860154437,123,4680.61,17.367755102040814,Image,Confidence starts inside — elevate with men inner vests.,Broad,Instagram,IN
